rank,release_date,primary_title,budget,domestic_gross,worldwide_gross_raw,release_year,month,vote_average,vote_count,genre_ids,primary_genre,worldwide_gross_millions,budget_millions,domestic_gross_millions,roi_percent
95,2014-03-21,Divergent,85000000.0,150947895.0,276014965.0,2014,3,6.9,8279.0,"[28, 12, 878]",Action,276.014965,85.0,150.947895,224.72
96,2012-09-28,Hotel Transylvania,85000000.0,148313048.0,378505812.0,2012,9,6.9,5013.0,"[16, 35, 10751, 14]",Animation,378.505812,85.0,148.313048,345.3
97,2019-04-05,Shazam!,85000000.0,139606856.0,362899733.0,2019,4,,,,,362.899733,85.0,139.606856,326.94
98,2007-11-21,Enchanted,85000000.0,127706877.0,340384141.0,2007,11,,,,,340.384141,85.0,127.706877,300.45
99,2012-02-10,Safe House,85000000.0,126181630.0,208542162.0,2012,2,6.4,1997.0,"[28, 53]",Action,208.542162,85.0,126.18163,145.34
100,2007-07-20,I Now Pronounce You Chuck and Larry,85000000.0,119725280.0,185708462.0,2007,7,,,,,185.708462,85.0,119.72528,118.48
1,2007-06-08,Ocean's Thirteen,85000000.0,117144465.0,311744465.0,2007,6,,,,,311.744465,85.0,117.144465,266.76
2,2009-12-25,Itâs Complicated,85000000.0,112735375.0,224614744.0,2009,12,,,,,224.614744,85.0,112.735375,164.25
3,1998-11-20,Enemy of the State,85000000.0,111549836.0,250649836.0,1998,11,,,,,250.649836,85.0,111.549836,194.88
4,2006-09-29,Open Season,85000000.0,85105259.0,191932158.0,2006,9,,,,,191.932158,85.0,85.105259,125.8
5,2011-11-04,Tower Heist,85000000.0,78046570.0,150422946.0,2011,11,6.0,1592.0,"[28, 35]",Action,150.422946,85.0,78.04657,76.97
6,2000-11-22,102 Dalmatians,85000000.0,66941559.0,66941559.0,2000,11,,,,,66.941559,85.0,66.941559,-21.25
7,2012-03-30,Mirror Mirror,85000000.0,64935167.0,173613482.0,2012,3,5.8,2099.0,"[12, 35, 18, 10751, 14]",Adventure,173.613482,85.0,64.935167,104.25
8,2006-12-08,The Holiday,85000000.0,63280000.0,205190324.0,2006,12,,,,,205.190324,85.0,63.28,141.4
9,2006-06-16,The Fast and the Furious: Tokyo Drift,85000000.0,62615510.0,157794205.0,2006,6,,,,,157.794205,85.0,62.61551,85.64
10,2005-12-09,Memoirs of a Geisha,85000000.0,57010853.0,161510853.0,2005,12,,,,,161.510853,85.0,57.010853,90.01
11,2001-03-16,Enemy at the Gates,85000000.0,51396781.0,96971293.0,2001,3,,,,,96.971293,85.0,51.396781,14.08
12,1993-06-18,Last Action Hero,85000000.0,50016394.0,137298489.0,1993,6,,,,,137.298489,85.0,50.016394,61.53
13,2003-09-26,The Rundown,85000000.0,47641743.0,80831893.0,2003,9,,,,,80.831893,85.0,47.641743,-4.9
14,2011-11-23,Arthur Christmas,85000000.0,46462469.0,149717124.0,2011,11,6.7,692.0,"[18, 16, 10751, 35]",Drama,149.717124,85.0,46.462469,76.14
15,2017-01-20,xXx: Return of Xander Cage,85000000.0,44898413.0,345033359.0,2017,1,5.6,2452.0,"[28, 12, 80]",Action,345.033359,85.0,44.898413,305.92
16,1998-11-13,Meet Joe Black,85000000.0,44650003.0,44650003.0,1998,11,,,,,44.650003,85.0,44.650003,-47.47
17,2010-07-30,Cats & Dogs: The Revenge of Kitty Galore,85000000.0,43585753.0,113026383.0,2010,7,4.9,273.0,"[35, 10751, 28, 14]",Comedy,113.026383,85.0,43.585753,32.97
18,2002-02-08,Collateral Damage,85000000.0,40048332.0,78353508.0,2002,2,,,,,78.353508,85.0,40.048332,-7.82
19,2002-03-15,Showtime,85000000.0,37948765.0,78948765.0,2002,3,,,,,78.948765,85.0,37.948765,-7.12
20,1995-06-30,Judge Dredd,85000000.0,34687912.0,113487912.0,1995,6,,,,,113.487912,85.0,34.687912,33.52
21,2007-03-02,Zodiac,85000000.0,33080084.0,83080084.0,2007,3,3.8,49.0,"[878, 10770]",Sci-Fi,83.080084,85.0,33.080084,-2.26
22,2010-08-13,Scott Pilgrim vs. The World,85000000.0,31611316.0,48056764.0,2010,8,7.3,3882.0,"[28, 35, 10749]",Action,48.056764,85.0,31.611316,-43.46
23,2003-03-28,The Core,85000000.0,31111260.0,74132631.0,2003,3,,,,,74.132631,85.0,31.11126,-12.79
24,1997-05-09,Father's Day,85000000.0,28681080.0,35681080.0,1997,5,5.9,37.0,"[28, 35, 27]",Action,35.68108,85.0,28.68108,-58.02
25,2017-12-20,The Greatest Showman,84000000.0,174340174.0,386665550.0,2017,12,8.0,5197.0,[18],Drama,386.66555,84.0,174.340174,360.32
25,2017-12-20,The Greatest Showman,84000000.0,174340174.0,386665550.0,2017,12,8.0,5197.0,[18],Drama,386.66555,84.0,174.340174,360.32
26,2002-06-14,Scooby-Doo,84000000.0,153294164.0,276294164.0,2002,6,,,,,276.294164,84.0,153.294164,228.92
27,2000-07-28,Nutty Professor II: The Klumps,84000000.0,123307945.0,166307945.0,2000,7,,,,,166.307945,84.0,123.307945,97.99
28,2013-07-19,RED 2,84000000.0,53262560.0,141507355.0,2013,7,6.5,2368.0,"[28, 35, 80, 53]",Action,141.507355,84.0,53.26256,68.46
29,2006-06-23,Click,82500000.0,137355633.0,237685089.0,2006,6,,,,,237.685089,82.5,137.355633,188.1
30,2006-12-15,Charlotte's Web,82500000.0,82985708.0,143985708.0,2006,12,,,,,143.985708,82.5,82.985708,74.53
31,2008-02-14,Jumper,82500000.0,80172128.0,222640812.0,2008,2,,,,,222.640812,82.5,80.172128,169.87
32,2008-07-11,Hellboy II: The Golden Army,82500000.0,75986503.0,160388063.0,2008,7,6.7,2820.0,"[12, 14]",Adventure,160.388063,82.5,75.986503,94.41
33,2005-05-27,The Longest Yard,82000000.0,158119460.0,191558505.0,2005,5,,,,,191.558505,82.0,158.11946,133.61
34,2010-08-13,The Expendables,82000000.0,103068524.0,268268174.0,2010,8,6.1,4647.0,"[53, 12, 28]",Thriller,268.268174,82.0,103.068524,227.16
35,2000-11-17,The 6th Day,82000000.0,34543701.0,96024898.0,2000,11,,,,,96.024898,82.0,34.543701,17.1
37,2003-05-23,Bruce Almighty,81000000.0,242704995.0,484468608.0,2003,5,,,,,484.468608,81.0,242.704995,498.11
38,2012-03-23,The Hunger Games,80000000.0,408010692.0,677923379.0,2012,3,7.1,14587.0,"[878, 12, 14]",Sci-Fi,677.923379,80.0,408.010692,747.4
39,2011-05-26,The Hangover Part II,80000000.0,254464305.0,586464305.0,2011,5,6.4,6231.0,[35],Comedy,586.464305,80.0,254.464305,633.08
40,1996-05-21,Mission: Impossible,80000000.0,180981886.0,457697994.0,1996,5,,,,,457.697994,80.0,180.981886,472.12
41,2017-02-10,The Lego Batman Movie,80000000.0,175750384.0,310660018.0,2017,2,7.2,2882.0,"[28, 16, 35, 10751, 14]",Action,310.660018,80.0,175.750384,288.33
42,2015-09-25,Hotel Transylvania 2,80000000.0,169700110.0,469500298.0,2015,9,6.7,3184.0,"[16, 35, 10751, 14]",Animation,469.500298,80.0,169.70011,486.88
43,1992-06-18,Batman Returns,80000000.0,162833635.0,266824291.0,1992,6,,,,,266.824291,80.0,162.833635,233.53
44,1999-05-07,The Mummy,80000000.0,155385488.0,416385488.0,1999,5,5.5,4391.0,"[14, 53, 28, 12, 27]",Fantasy,416.385488,80.0,155.385488,420.48
45,2006-05-19,Over the Hedge,80000000.0,155019340.0,343397247.0,2006,5,,,,,343.397247,80.0,155.01934,329.25
46,2002-06-21,Lilo & Stitch,80000000.0,145771527.0,245800000.0,2002,6,,,,,245.8,80.0,145.771527,207.25
47,1998-05-08,Deep Impact,80000000.0,140464664.0,349464664.0,1998,5,,,,,349.464664,80.0,140.464664,336.83
48,2013-07-12,Grown Ups 2,80000000.0,133668525.0,247023808.0,2013,7,5.9,2090.0,[35],Comedy,247.023808,80.0,133.668525,208.78
49,2011-12-16,Alvin and the Chipmunks: Chipwrecked,80000000.0,133107389.0,349088523.0,2011,12,5.5,1055.0,"[35, 14, 10751, 10402, 16]",Comedy,349.088523,80.0,133.107389,336.36
50,2008-06-20,Get Smart,80000000.0,130319208.0,226739416.0,2008,6,,,,,226.739416,80.0,130.319208,183.42
51,2005-03-11,Robots,80000000.0,128200012.0,260700012.0,2005,3,,,,,260.700012,80.0,128.200012,225.88
52,2010-02-19,Shutter Island,80000000.0,128012934.0,299461782.0,2010,2,8.1,12625.0,"[18, 53, 9648]",Drama,299.461782,80.0,128.012934,274.33
53,2003-12-12,Something's Gotta Give,80000000.0,124685242.0,266685242.0,2003,12,,,,,266.685242,80.0,124.685242,233.36
54,2008-11-26,Four Christmases,80000000.0,120146040.0,168311558.0,2008,11,,,,,168.311558,80.0,120.14604,110.39
55,1997-06-27,Face/Off,80000000.0,112276146.0,241200000.0,1997,6,,,,,241.2,80.0,112.276146,201.5
56,2008-12-25,Bedtime Stories,80000000.0,110101975.0,221468935.0,2008,12,,,,,221.468935,80.0,110.101975,176.84
57,2002-07-12,Road to Perdition,80000000.0,104054514.0,183354514.0,2002,7,,,,,183.354514,80.0,104.054514,129.19
58,2011-02-11,Just Go With It,80000000.0,103028109.0,214974953.0,2011,2,6.4,2958.0,"[35, 10749]",Comedy,214.974953,80.0,103.028109,168.72
59,2003-02-14,Daredevil,80000000.0,102543518.0,182782518.0,2003,2,,,,,182.782518,80.0,102.543518,128.48
60,2008-09-26,Eagle Eye,80000000.0,101440743.0,180585259.0,2008,9,,,,,180.585259,80.0,101.440743,125.73
61,1997-06-06,Con Air,80000000.0,101117573.0,224117573.0,1997,6,,,,,224.117573,80.0,101.117573,180.15
62,2010-12-17,Yogi Bear,80000000.0,100246011.0,204774690.0,2010,12,5.3,387.0,"[35, 10751, 16, 12]",Comedy,204.77469,80.0,100.246011,155.97
63,2003-12-25,Cold Mountain,80000000.0,95632614.0,165173909.0,2003,12,,,,,165.173909,80.0,95.632614,106.47
64,2010-01-15,The Book of Eli,80000000.0,94835059.0,158750817.0,2010,1,6.7,3495.0,"[28, 53, 878]",Action,158.750817,80.0,94.835059,98.44
65,1997-11-26,Flubber,80000000.0,92993801.0,177993801.0,1997,11,,,,,177.993801,80.0,92.993801,122.49
66,1999-07-23,The Haunting,80000000.0,91188905.0,180188905.0,1999,7,,,,,180.188905,80.0,91.188905,125.24
67,1996-11-15,Space Jam,80000000.0,90463534.0,250200000.0,1996,11,,,,,250.2,80.0,90.463534,212.75
68,2014-10-17,Fury,80000000.0,85817906.0,210315681.0,2014,10,7.4,6653.0,"[10752, 18, 28]",War,210.315681,80.0,85.817906,162.89
69,2018-09-28,Smallfoot,80000000.0,83240103.0,213691277.0,2018,9,6.6,600.0,"[16, 10751, 12, 14]",Animation,213.691277,80.0,83.240103,167.11
70,2006-02-10,The Pink Panther,80000000.0,82226474.0,158926474.0,2006,2,,,,,158.926474,80.0,82.226474,98.66
71,2011-07-08,Zookeeper,80000000.0,80360866.0,170805525.0,2011,7,5.3,886.0,"[35, 10749, 10751]",Comedy,170.805525,80.0,80.360866,113.51
72,2008-12-12,The Day the Earth Stood Still,80000000.0,79366978.0,237370350.0,2008,12,,,,,237.37035,80.0,79.366978,196.71
73,1997-08-08,Conspiracy Theory,80000000.0,76118990.0,142783718.0,1997,8,6.5,707.0,"[28, 18, 9648, 53]",Action,142.783718,80.0,76.11899,78.48
74,1998-06-12,"Six Days, Seven Nights",80000000.0,74339294.0,164800000.0,1998,6,,,,,164.8,80.0,74.339294,106.0
75,2002-05-24,Spirit: Stallion of the Cimarron,80000000.0,73215310.0,106515310.0,2002,5,,,,,106.51531,80.0,73.21531,33.14
76,2001-06-08,Swordfish,80000000.0,69772969.0,147080413.0,2001,6,,,,,147.080413,80.0,69.772969,83.85
77,1999-12-31,Fantasia 2000 (Theatrical Release),80000000.0,69610858.0,69618634.0,1999,12,,,,,69.618634,80.0,69.610858,-12.98
78,1998-04-03,Lost In Space,80000000.0,69117629.0,136047317.0,1998,4,,,,,136.047317,80.0,69.117629,70.06
79,2004-07-30,The Manchurian Candidate,80000000.0,65948711.0,96148711.0,2004,7,,,,,96.148711,80.0,65.948711,20.19
80,2006-11-22,DÃ©jÃ Vu,80000000.0,64038616.0,181038616.0,2006,11,,,,,181.038616,80.0,64.038616,126.3
81,2019-06-07,The Secret Life of Pets 2,80000000.0,63795655.0,113351496.0,2019,6,,,,,113.351496,80.0,63.795655,41.69
82,2005-06-24,Bewitched,80000000.0,63313159.0,131159306.0,2005,6,,,,,131.159306,80.0,63.313159,63.95
83,2002-03-08,The Time Machine,80000000.0,56684819.0,98983590.0,2002,3,,,,,98.98359,80.0,56.684819,23.73
84,1998-10-02,What Dreams May Come,80000000.0,55485043.0,71485043.0,1998,10,,,,,71.485043,80.0,55.485043,-10.64
85,1998-12-25,Mighty Joe Young,80000000.0,50632037.0,50632037.0,1998,12,,,,,50.632037,80.0,50.632037,-36.71
86,2005-10-28,The Legend of Zorro,80000000.0,45575336.0,141475336.0,2005,10,,,,,141.475336,80.0,45.575336,76.84
87,2000-11-10,Little Nicky,80000000.0,39442871.0,58270391.0,2000,11,,,,,58.270391,80.0,39.442871,-27.16
88,2009-09-25,Surrogates,80000000.0,38577772.0,119668350.0,2009,9,,,,,119.66835,80.0,38.577772,49.59
89,2001-06-08,Evolution,80000000.0,38311134.0,98341932.0,2001,6,6.3,73.0,"[9648, 18, 27]",Mystery,98.341932,80.0,38.311134,22.93
89,2001-06-08,Evolution,80000000.0,38311134.0,98341932.0,2001,6,6.3,73.0,"[9648, 18, 27]",Mystery,98.341932,80.0,38.311134,22.93
90,2005-08-26,The Brothers Grimm,80000000.0,37899638.0,105299638.0,2005,8,,,,,105.299638,80.0,37.899638,31.62
91,1996-12-13,Mars Attacks!,80000000.0,37771017.0,101371017.0,1996,12,,,,,101.371017,80.0,37.771017,26.71
92,2006-04-14,The Wild,80000000.0,37384046.0,99010667.0,2006,4,,,,,99.010667,80.0,37.384046,23.76
93,2013-12-20,Walking with Dinosaurs,80000000.0,36076121.0,123368842.0,2013,12,5.4,210.0,"[16, 10751, 12]",Animation,123.368842,80.0,36.076121,54.21
94,2000-12-22,Thirteen Days,80000000.0,34566746.0,66554547.0,2000,12,,,,,66.554547,80.0,34.566746,-16.81
95,1996-12-06,Daylight,80000000.0,32908290.0,158908290.0,1996,12,,,,,158.90829,80.0,32.90829,98.64
96,2015-10-23,The Last Witch Hunter,80000000.0,27367660.0,130818912.0,2015,10,5.8,2193.0,"[14, 28, 12, 878]",Fantasy,130.818912,80.0,27.36766,63.52
96,2015-10-23,The Last Witch Hunter,80000000.0,27367660.0,130818912.0,2015,10,5.8,2193.0,"[14, 28, 12, 878]",Fantasy,130.818912,80.0,27.36766,63.52
97,2014-02-21,Pompeii,80000000.0,23169033.0,108469033.0,2014,2,5.4,2078.0,"[28, 12, 36, 10749, 18]",Action,108.469033,80.0,23.169033,35.59
98,2000-05-12,Battlefield Earth: A Saga of the Year 3000,80000000.0,21471685.0,29725663.0,2000,5,,,,,29.725663,80.0,21.471685,-62.84
99,2003-11-14,Looney Tunes: Back in Action,80000000.0,20950820.0,54540662.0,2003,11,,,,,54.540662,80.0,20.95082,-31.82
100,2009-12-18,Nine,80000000.0,19676965.0,53508858.0,2009,12,,,,,53.508858,80.0,19.676965,-33.11
1,2003-11-26,Timeline,80000000.0,19480739.0,26703184.0,2003,11,,,,,26.703184,80.0,19.480739,-66.62
2,2010-04-22,Oceans,80000000.0,19422319.0,86787530.0,2010,4,7.2,167.0,"[99, 10751]",Documentary,86.78753,80.0,19.422319,8.48
3,1998-11-25,Babe: Pig in the City,80000000.0,18319860.0,69131860.0,1998,11,,,,,69.13186,80.0,18.31986,-13.59
4,1997-12-25,The Postman,80000000.0,17650704.0,20841123.0,1997,12,,,,,20.841123,80.0,17.650704,-73.95
5,2000-11-10,Red Planet,80000000.0,17480890.0,33463969.0,2000,11,,,,,33.463969,80.0,17.48089,-58.17
6,2007-01-12,Arthur et les Minimoys,80000000.0,15132763.0,113325743.0,2007,1,,,,,113.325743,80.0,15.132763,41.66
7,2007-08-17,The Invasion,80000000.0,15074191.0,40147042.0,2007,8,,,,,40.147042,80.0,15.074191,-49.82
8,2005-09-02,A Sound of Thunder,80000000.0,1900451.0,6300451.0,2005,9,,,,,6.300451,80.0,1.900451,-92.12
9,1994-06-15,The Lion King,79300000.0,421785283.0,986214868.0,1994,6,8.2,10160.0,"[10751, 16, 18]",Family,986.214868,79.3,421.785283,1143.65
10,2012-02-10,Journey 2: The Mysterious Island,79000000.0,103860290.0,318146162.0,2012,2,5.9,2152.0,"[12, 28, 878]",Adventure,318.146162,79.0,103.86029,302.72
11,2011-11-11,Jack and Jill,79000000.0,74158157.0,150519217.0,2011,11,4.1,1124.0,[35],Comedy,150.519217,79.0,74.158157,90.53
12,2001-12-21,A Beautiful Mind,78000000.0,170708996.0,317668058.0,2001,12,,,,,317.668058,78.0,170.708996,307.27
13,2013-09-27,Cloudy with a Chance of Meatballs 2,78000000.0,119793567.0,274392649.0,2013,9,6.4,1679.0,"[16, 10751, 35]",Animation,274.392649,78.0,119.793567,251.79
14,2002-10-04,Red Dragon,78000000.0,92955420.0,206455420.0,2002,10,,,,,206.45542,78.0,92.95542,164.69
15,2004-03-05,Hidalgo,78000000.0,67286731.0,108086731.0,2004,3,,,,,108.086731,78.0,67.286731,38.57
16,2003-07-11,The League of Extraordinary Gentlemen,78000000.0,66465204.0,179265204.0,2003,7,,,,,179.265204,78.0,66.465204,129.83
17,2004-08-20,Exorcist: The Beginning,78000000.0,41814863.0,43957541.0,2004,8,,,,,43.957541,78.0,41.814863,-43.64
19,2016-02-12,The Little Prince,77500000.0,1311213.0,102028919.0,2016,2,7.6,1493.0,"[12, 16, 14, 10751]",Adventure,102.028919,77.5,1.311213,31.65
21,2018-07-20,The Equalizer 2,77000000.0,102084362.0,190453132.0,2018,7,6.4,2089.0,"[53, 28, 80]",Thriller,190.453132,77.0,102.084362,147.34
22,2013-07-03,Despicable Me 2,76000000.0,368065385.0,975216835.0,2013,7,6.9,7319.0,"[16, 35, 10751]",Animation,975.216835,76.0,368.065385,1183.18
23,2003-06-06,2 Fast 2 Furious,76000000.0,127120058.0,236410607.0,2003,6,,,,,236.410607,76.0,127.120058,211.07
24,2006-12-25,Children of Men,76000000.0,35552383.0,69845011.0,2006,12,,,,,69.845011,76.0,35.552383,-8.1
25,2000-06-30,The Adventures of Rocky & Bullwinkle,76000000.0,26000610.0,35129610.0,2000,6,,,,,35.12961,76.0,26.00061,-53.78
26,2016-07-08,The Secret Life of Pets,75000000.0,368384330.0,886750534.0,2016,7,6.1,5374.0,"[12, 35, 16, 10751]",Adventure,886.750534,75.0,368.38433,1082.33
27,1996-07-02,Independence Day,75000000.0,306169255.0,817400878.0,1996,7,,,,,817.400878,75.0,306.169255,989.87
28,2018-11-09,Dr. Seussâ The Grinch,75000000.0,270620950.0,511002426.0,2018,11,,,,,511.002426,75.0,270.62095,581.34
29,2016-12-21,Sing,75000000.0,270329045.0,634454789.0,2016,12,6.9,4303.0,"[16, 35, 18, 10751]",Animation,634.454789,75.0,270.329045,745.94
29,2016-12-21,Sing,75000000.0,270329045.0,634454789.0,2016,12,6.9,4303.0,"[16, 35, 18, 10751]",Animation,634.454789,75.0,270.329045,745.94
30,2017-06-30,Despicable Me 3,75000000.0,264624300.0,1034727750.0,2017,6,6.3,4106.0,"[28, 16, 35, 10751, 12]",Action,1034.72775,75.0,264.6243,1279.64
31,1997-05-22,The Lost World: Jurassic Park,75000000.0,229086679.0,618638999.0,1997,5,,,,,618.638999,75.0,229.086679,724.85
32,2006-03-31,Ice Age: The Meltdown,75000000.0,195330621.0,651899282.0,2006,3,,,,,651.899282,75.0,195.330621,769.2
33,2005-05-27,Madagascar,75000000.0,193595521.0,556559566.0,2005,5,,,,,556.559566,75.0,193.595521,642.08
34,2010-06-25,Grown Ups,75000000.0,162001186.0,272223430.0,2010,6,6.1,3171.0,[35],Comedy,272.22343,75.0,162.001186,262.96
35,2004-10-01,Shark Tale,75000000.0,161412000.0,371917043.0,2004,10,,,,,371.917043,75.0,161.412,395.89
36,2000-07-14,X-Men,75000000.0,157299717.0,296872367.0,2000,7,,,,,296.872367,75.0,157.299717,295.83
37,2008-06-27,Wanted,75000000.0,134508551.0,342416460.0,2008,6,,,,,342.41646,75.0,134.508551,356.56
38,1996-06-07,The Rock,75000000.0,134069511.0,336069511.0,1996,6,,,,,336.069511,75.0,134.069511,348.09
39,2004-02-13,50 First Dates,75000000.0,120776832.0,196320329.0,2004,2,,,,,196.320329,75.0,120.776832,161.76
40,2007-07-20,Hairspray,75000000.0,118871849.0,203035572.0,2007,7,,,,,203.035572,75.0,118.871849,170.71
41,2013-05-31,Now You See Me,75000000.0,117723989.0,342769200.0,2013,5,7.4,9871.0,"[53, 80]",Thriller,342.7692,75.0,117.723989,357.03
42,2006-12-15,Dreamgirls,75000000.0,103365956.0,155708695.0,2006,12,,,,,155.708695,75.0,103.365956,107.61
43,2018-08-03,Christopher Robin,75000000.0,99215042.0,197504758.0,2018,8,7.4,1280.0,"[12, 35, 10751, 14]",Adventure,197.504758,75.0,99.215042,163.34
44,1999-07-23,Inspector Gadget,75000000.0,97387965.0,97387965.0,1999,7,,,,,97.387965,75.0,97.387965,29.85
45,2011-11-11,Immortals,75000000.0,83504017.0,211562435.0,2011,11,5.8,1431.0,"[14, 28, 18]",Fantasy,211.562435,75.0,83.504017,182.08
46,2004-06-18,The Terminal,75000000.0,77073959.0,218673959.0,2004,6,,,,,218.673959,75.0,77.073959,191.57
47,2005-02-18,Constantine,75000000.0,75976178.0,221594911.0,2005,2,,,,,221.594911,75.0,75.976178,195.46
48,2006-07-21,Monster House,75000000.0,73661010.0,141267370.0,2006,7,,,,,141.26737,75.0,73.66101,88.36
49,2000-12-08,Vertical Limit,75000000.0,68473360.0,213500000.0,2000,12,,,,,213.5,75.0,68.47336,184.67
50,2007-12-21,Charlie Wilson's War,75000000.0,66661095.0,119512771.0,2007,12,,,,,119.512771,75.0,66.661095,59.35
51,1999-04-16,Life,75000000.0,64062587.0,73521587.0,1999,4,6.1,210.0,[18],Drama,73.521587,75.0,64.062587,-1.97
51,1999-04-16,Life,75000000.0,64062587.0,73521587.0,1999,4,6.4,4180.0,"[27, 878, 53]",Horror,73.521587,75.0,64.062587,-1.97
52,2005-03-04,Be Cool,75000000.0,55849401.0,94944017.0,2005,3,,,,,94.944017,75.0,55.849401,26.59
53,2005-12-23,Munich,75000000.0,47379090.0,131492772.0,2005,12,,,,,131.492772,75.0,47.37909,75.32
54,2010-06-04,Killers,75000000.0,47059963.0,95572749.0,2010,6,5.8,1314.0,"[28, 35, 53, 10749]",Action,95.572749,75.0,47.059963,27.43
55,2015-08-14,The Man From U.N.C.L.E.,75000000.0,45445109.0,104949584.0,2015,8,7.1,3525.0,"[35, 28, 12]",Comedy,104.949584,75.0,45.445109,39.93
56,2003-03-07,Tears of the Sun,75000000.0,43632458.0,85632458.0,2003,3,,,,,85.632458,75.0,43.632458,14.18
57,2006-07-21,Lady in the Water,75000000.0,42285169.0,72785169.0,2006,7,,,,,72.785169,75.0,42.285169,-2.95
58,2004-12-17,Spanglish,75000000.0,42044321.0,54344321.0,2004,12,,,,,54.344321,75.0,42.044321,-27.54
59,2001-10-12,Bandits,75000000.0,41523271.0,71523271.0,2001,10,,,,,71.523271,75.0,41.523271,-4.64
60,1999-12-17,Anna and the King,75000000.0,39251128.0,39251128.0,1999,12,,,,,39.251128,75.0,39.251128,-47.67
61,1995-07-07,First Knight,75000000.0,37361412.0,127361412.0,1995,7,,,,,127.361412,75.0,37.361412,69.82
62,2011-03-25,Sucker Punch,75000000.0,36392502.0,89758389.0,2011,3,6.0,2716.0,"[28, 14, 53]",Action,89.758389,75.0,36.392502,19.68
63,2005-03-11,Hostage,75000000.0,34636443.0,77636443.0,2005,3,,,,,77.636443,75.0,34.636443,3.52
64,2016-10-28,Inferno,75000000.0,34343574.0,219519367.0,2016,10,5.9,3877.0,"[9648, 53, 18]",Mystery,219.519367,75.0,34.343574,192.69
64,2016-10-28,Inferno,75000000.0,34343574.0,219519367.0,2016,10,5.9,3877.0,"[9648, 53, 18]",Mystery,219.519367,75.0,34.343574,192.69
65,2003-06-13,Hollywood Homicide,75000000.0,30207785.0,50409753.0,2003,6,,,,,50.409753,75.0,30.207785,-32.79
66,2000-06-16,Titan A.E.,75000000.0,22751979.0,36751979.0,2000,6,,,,,36.751979,75.0,22.751979,-51.0
67,2004-12-17,Flight of the Phoenix,75000000.0,21009180.0,34009180.0,2004,12,,,,,34.00918,75.0,21.00918,-54.65
